CustomerID,Total_Revenue,Total_Orders,Recency_Days,RFM_Score,Segment
16378,362.95,3,246,142,At Risk
16379,2157.4,4,3,545,Loyal Customers
16380,1780.59,1,60,324,Others
16383,668.36,2,74,233,Others
16384,584.5,2,89,233,Others
16385,555.8900000000001,3,59,343,Others
16386,317.20000000000005,2,28,432,Others
16387,94.36,1,322,121,Lost
16389,1382.07,4,52,344,Others
16392,221.19,1,269,121,Lost
16393,3046.21,13,1,555,Champions
16394,1555.34,5,56,344,Others
16395,1486.9,5,60,344,Others
16398,1705.8000000000002,2,153,234,Others
16399,408.57,2,18,432,Others
16400,303.93,1,94,222,Lost
16401,4098.32,12,0,555,Champions
16402,299.6,2,264,132,Others
16403,177.5,1,311,121,Lost
16404,443.05,1,69,322,Others
16405,167.25,2,301,131,Others
16406,163.07,1,18,421,Potential Loyalist
16407,2126.93,10,12,555,Champions
16409,2028.88,5,35,344,Others
16411,214.65,2,18,431,Others
16412,151.83,1,53,321,Others
16413,262.2,1,56,322,Others
16414,126.25,2,21,431,Others
16415,210.35,1,43,321,Others
16416,1051.4,3,26,444,Loyal Customers
16418,675.27,3,44,343,Others
16419,972.2299999999999,6,112,254,At Risk
16422,34684.4,51,16,455,Loyal Customers
16423,346.12,1,24,422,Potential Loyalist
16424,133.56,1,190,121,Lost
16425,302.7,1,301,122,Lost
16426,1908.25,10,1,554,Loyal Customers
16427,241.06,2,262,131,Others
16429,284.55,1,105,222,Lost
16430,300.85,1,56,322,Others
16431,642.81,3,212,143,At Risk
16432,287.4,1,63,322,Others
16433,184.26,1,27,421,Potential Loyalist
16434,1522.25,7,28,454,Loyal Customers
16438,798.35,5,5,543,Loyal Customers
16440,3640.67,5,7,545,Loyal Customers
16441,381.2,2,66,332,Others
16442,616.79,3,1,543,Loyal Customers
16444,654.67,4,45,343,Others
16445,230.51,1,33,321,Others
16446,168472.5,2,0,535,Others
16447,259.01,1,135,222,Lost
16448,188.89000000000001,1,197,121,Lost
16449,707.69,2,197,133,Others
16450,311.92,1,149,222,Lost
16451,266.97,1,87,222,Lost
16454,6.9,2,44,331,Others
16455,1841.1799999999998,7,63,354,Others
16456,2158.37,5,98,245,At Risk
16457,208.36,1,217,121,Lost
16458,3482.7400000000002,18,2,555,Champions
16460,814.72,3,27,443,Loyal Customers
16461,151.42,1,177,221,Lost
16462,136.0,3,73,241,At Risk
16463,1422.4,4,20,444,Loyal Customers
16464,1314.68,3,19,444,Loyal Customers
16466,1603.46,7,33,354,Others
16468,74.9,1,73,221,Lost
16469,650.4300000000001,4,23,443,Loyal Customers
16470,762.39,4,51,343,Others
16471,223.95000000000002,1,274,121,Lost
16473,316.11,3,164,242,At Risk
16474,1871.5,7,6,554,Loyal Customers
16475,544.3,4,87,243,At Risk
16477,2494.46,7,63,355,Others
16478,331.0,3,24,442,Loyal Customers
16479,300.83000000000004,2,9,532,Others
16480,769.29,1,75,223,Lost
16482,220.62,1,15,421,Potential Loyalist
16483,139.35,1,191,121,Lost
16484,404.3,2,173,232,Others
16485,363.65,1,76,222,Lost
16488,498.8,3,32,443,Loyal Customers
16491,731.5,1,46,323,Others
16493,1351.63,4,79,244,At Risk
16494,826.53,1,296,123,Lost
16495,684.41,3,2,543,Loyal Customers
16496,1599.52,3,8,544,Loyal Customers
16497,2965.69,6,49,355,Others
16498,100.97,2,160,231,Others
16499,365.45000000000005,2,359,132,Others
16500,400.86,6,4,552,Loyal Customers
16503,1431.9299999999998,4,106,244,At Risk
16504,484.38,1,24,422,Potential Loyalist
16505,777.6,1,31,423,Potential Loyalist
16506,90.30000000000001,2,19,431,Others
16509,363.7,1,296,122,Lost
16510,248.1,1,371,121,Lost
16511,950.26,3,21,444,Loyal Customers
16513,874.59,4,4,543,Loyal Customers
16515,1627.13,5,51,344,Others
16516,101.69999999999999,1,29,421,Potential Loyalist
16517,162.7,1,276,121,Lost
16518,484.32,2,60,332,Others
16519,215.07999999999998,2,24,431,Others
16520,1046.5700000000002,3,185,144,At Risk
16523,9418.47,21,1,555,Champions
16525,13027.45,26,1,555,Champions
16526,290.36,1,171,222,Lost
16527,228.06,1,80,221,Lost
16528,244.41,1,3,521,Potential Loyalist
16529,455.25,1,189,122,Lost
16531,1244.59,7,21,454,Loyal Customers
16532,6748.8,3,17,445,Loyal Customers
16533,1095.56,3,18,444,Loyal Customers
16535,593.75,1,4,523,Potential Loyalist
16536,548.97,1,109,223,Lost
16539,1388.81,4,2,544,Loyal Customers
16542,119.62,1,53,321,Others
16545,339.3,1,164,222,Lost
16546,787.1500000000001,2,290,133,Others
16549,4154.639999999999,10,9,555,Champions
16550,2298.9700000000003,5,108,245,At Risk
16551,922.12,3,95,243,At Risk
16552,379.7300000000001,2,242,132,Others
16553,5719.82,12,162,255,At Risk
16554,837.1,3,41,343,Others
16555,285.89,2,34,332,Others
16556,3313.79,7,66,355,Others
16557,281.85,2,23,432,Others
16558,8338.49,20,0,555,Champions
16560,841.4100000000001,2,26,433,Others
16561,511.12,2,5,533,Others
16563,1077.74,1,53,324,Others
16565,173.7,1,363,121,Lost
16566,614.66,5,14,443,Loyal Customers
16567,865.6,2,193,133,Others
16569,124.2,1,2,521,Potential Loyalist
16570,3738.3999999999996,10,14,455,Loyal Customers
16571,1421.69,3,26,444,Loyal Customers
16572,1009.5999999999999,3,126,244,At Risk
16573,663.61,2,84,233,Others
16574,451.44,1,70,322,Others
16581,105.84,1,182,121,Lost
16582,313.62,1,112,222,Lost
16583,233.45,1,373,121,Lost
16584,936.08,2,79,233,Others
16586,463.95,1,248,122,Lost
16587,225.15,1,231,121,Lost
16589,459.24,3,70,342,Others
16591,213.5,1,68,321,Others
16592,4113.68,16,3,555,Champions
16593,330.03,3,50,342,Others
16594,181.09,1,74,221,Lost
16595,360.16,1,60,322,Others
16596,250.15,2,15,431,Others
16597,90.04,1,3,521,Potential Loyalist
16598,145.04999999999998,1,285,121,Lost
16600,813.52,6,3,553,Loyal Customers
16601,244.79999999999998,1,40,321,Others
16602,528.08,1,35,323,Others
16603,482.47,2,74,232,Others
16607,3347.71,14,17,455,Loyal Customers
16609,5493.46,7,14,455,Loyal Customers
16610,75.66,1,218,121,Lost
16611,129.49,1,185,121,Lost
16612,1187.66,4,32,444,Loyal Customers
16613,618.59,1,69,323,Others
16614,506.19,1,182,123,Lost
16616,500.42,2,14,433,Others
16617,151.85,1,235,121,Lost
16618,2647.59,5,30,445,Loyal Customers
16619,226.21,1,263,121,Lost
16620,178.95999999999998,2,3,531,Others
16621,813.48,4,51,343,Others
16623,129.45,1,245,121,Lost
16624,810.5699999999999,2,80,233,Others
16625,333.08,1,274,122,Lost
16626,4413.1,17,0,555,Champions
16627,322.8,1,78,222,Lost
16628,2188.05,5,29,445,Loyal Customers
16629,417.73,2,73,232,Others
16633,2883.1,6,16,455,Loyal Customers
16634,217.9,2,222,131,Others
16637,1154.47,4,31,444,Loyal Customers
16638,1680.72,10,22,454,Loyal Customers
16639,1257.5100000000002,3,30,444,Loyal Customers
16641,231.10000000000002,1,105,221,Lost
16642,688.33,2,4,533,Others
16643,487.51,1,245,122,Lost
16644,833.78,2,177,233,Others
16647,214.06,2,169,231,Others
16648,290.65999999999997,1,42,322,Others
16650,518.42,1,71,323,Others
16652,6773.97,7,58,355,Others
16653,1212.6599999999999,2,15,434,Others
16654,601.27,4,140,243,At Risk
16655,3794.52,6,17,455,Loyal Customers
16656,8625.8,15,21,455,Loyal Customers
16657,933.62,4,9,543,Loyal Customers
16658,123.24,1,367,121,Lost
16659,39.12,1,188,121,Lost
16660,1267.6499999999999,4,15,444,Loyal Customers
16665,135.39999999999998,1,361,121,Lost
16666,118.98,1,18,421,Potential Loyalist
16667,570.13,2,67,333,Others
16668,306.71999999999997,6,14,452,Loyal Customers
16669,1374.87,3,23,444,Loyal Customers
16670,4095.9,11,16,455,Loyal Customers
16671,1692.2700000000002,3,27,444,Loyal Customers
16672,8134.9400000000005,20,1,555,Champions
16674,319.61,2,54,332,Others
16676,1592.12,4,33,344,Others
16678,3109.9900000000002,12,2,555,Champions
16679,129.75,1,365,121,Lost
16680,183.7,1,42,321,Others
16681,1770.34,6,72,254,At Risk
16682,1028.0,5,4,544,Loyal Customers
16684,66653.56,28,3,555,Champions
16685,324.24,2,60,332,Others
16686,3062.83,7,46,355,Others
16688,1260.86,4,0,544,Loyal Customers
16689,422.6,2,75,232,Others
16690,225.57999999999998,2,71,331,Others
16692,1276.0,2,255,134,Others
16693,482.01,2,68,332,Others
16696,657.9000000000001,4,134,243,At Risk
16697,112.75,1,240,121,Lost
16698,1998.0,2,226,134,Others
16700,5076.55,13,8,555,Champions
16701,5398.3,13,8,555,Champions
16705,14034.990000000002,20,0,555,Champions
16706,531.3499999999999,3,36,343,Others
16708,656.63,1,45,323,Others
16709,3029.87,5,84,245,At Risk
16710,2483.04,10,18,455,Loyal Customers
16711,1651.0300000000002,5,2,544,Loyal Customers
16712,3645.43,11,8,555,Champions
16713,6923.13,15,18,455,Loyal Customers
16714,1161.53,3,218,144,At Risk
16715,301.71999999999997,1,77,222,Lost
16716,901.2,2,266,133,Others
16717,3858.38,6,23,455,Loyal Customers
16718,623.75,1,368,123,Lost
16719,1790.42,7,14,454,Loyal Customers
16720,155.24,1,25,421,Potential Loyalist
16721,292.47,1,261,122,Lost
16722,4730.8099999999995,13,16,455,Loyal Customers
16723,589.15,2,90,233,Others
16725,781.02,7,301,153,At Risk
16726,1382.02,5,25,444,Loyal Customers
16727,272.82,1,363,122,Lost
16728,1054.67,5,45,344,Others
16729,7239.92,21,37,355,Others
16730,743.11,3,51,343,Others
16732,603.75,1,31,423,Potential Loyalist
16734,650.51,3,51,343,Others
16735,2300.56,5,78,245,At Risk
16737,417.59999999999997,1,52,322,Others
16738,3.75,1,297,121,Lost
16739,323.0,1,176,222,Lost
16742,464.9,1,46,322,Others
16743,2238.09,7,28,455,Loyal Customers
16744,1304.7599999999998,7,10,554,Loyal Customers
16745,7194.3,17,86,255,At Risk
16746,6697.66,18,4,555,Champions
16747,836.06,2,37,333,Others
16748,1515.9,5,17,444,Loyal Customers
16750,623.93,5,44,343,Others
16751,1764.72,1,30,424,Potential Loyalist
16752,207.5,1,372,121,Lost
16753,223.92000000000002,1,57,321,Others
16754,2002.4,1,371,124,Lost
16755,1496.83,3,113,244,At Risk
16756,239.4,1,214,121,Lost
16757,106.83000000000001,1,318,121,Lost
16758,369.34000000000003,1,64,322,Others
16759,789.79,3,7,543,Loyal Customers
16761,316.62,1,96,222,Lost
16762,1501.38,3,19,444,Loyal Customers
16763,611.85,1,198,123,Lost
16764,2799.25,13,3,555,Champions
16765,34.0,1,293,121,Lost
16766,1145.6,2,272,134,Others
16767,5580.6,11,30,455,Loyal Customers
16768,478.09000000000003,3,47,342,Others
16769,380.39,1,259,122,Lost
16770,770.1,5,57,343,Others
16771,2246.8100000000004,5,32,445,Loyal Customers
16773,171.59,1,56,321,Others
16774,661.52,4,67,343,Others
16775,1695.6599999999999,11,9,554,Loyal Customers
16776,388.28,1,59,322,Others
16777,226.35,2,79,231,Others
16778,245.94,2,73,231,Others
16779,10629.720000000001,22,1,555,Champions
16780,425.19,2,99,232,Others
16781,311.25,1,371,122,Lost
16782,2279.9,13,9,555,Champions
16784,107.6,1,19,421,Potential Loyalist
16788,597.48,2,122,233,Others
16789,80.8,1,7,521,Potential Loyalist
16790,1545.6200000000001,6,3,554,Loyal Customers
16791,1721.78,7,28,454,Loyal Customers
16792,110.38000000000001,2,281,131,Others
16793,243.84,1,56,321,Others
16794,1222.71,10,0,554,Loyal Customers
16795,414.88,1,364,122,Lost
16796,305.62,1,88,222,Lost
16800,1201.49,1,10,524,Potential Loyalist
16801,1619.73,4,162,244,At Risk
16803,332.3,1,64,322,Others
16804,536.99,3,22,443,Loyal Customers
16805,460.59000000000003,2,173,232,Others
16806,801.49,4,102,243,At Risk
16807,1121.5900000000001,3,142,244,At Risk
16808,288.42,2,98,232,Others
16809,914.69,5,22,443,Loyal Customers
16810,309.54,1,191,122,Lost
16811,547.0699999999999,2,4,533,Others
16812,479.35,1,360,122,Lost
16813,1692.98,10,7,554,Loyal Customers
16814,6509.099999999999,21,13,455,Loyal Customers
16816,417.06,4,102,242,At Risk
16817,1604.75,9,2,554,Loyal Customers
16818,3349.57,11,10,555,Champions
16820,497.61,1,95,223,Lost
16823,358.38,1,226,122,Lost
16824,460.64,2,15,432,Others
16825,775.1800000000001,2,38,333,Others
16826,341.7,1,50,322,Others
16828,128.5,2,92,231,Others
16829,197.22,1,156,221,Lost
16830,325.91,1,38,322,Others
16832,199.15,3,183,141,At Risk
16833,1106.53,4,0,544,Loyal Customers
16834,413.46,1,227,122,Lost
16835,180.85,2,127,231,Others
16836,251.87,2,39,332,Others
16837,3170.98,11,30,455,Loyal Customers
16838,588.85,2,196,133,Others
16839,16594.35,34,8,555,Champions
16841,1869.82,6,36,354,Others
16842,1264.19,3,100,244,At Risk
16843,10196.57,16,42,355,Others
16846,214.32,1,49,321,Others
16847,193.44,1,42,321,Others
16848,281.42,1,52,322,Others
16849,124.57,1,186,121,Lost
16850,332.41,1,333,122,Lost
16851,342.45000000000005,3,3,542,Loyal Customers
16852,144.91,2,9,531,Others
16855,328.4,2,23,432,Others
16856,35.400000000000006,1,14,421,Potential Loyalist
16858,375.69000000000005,1,368,122,Lost
16859,747.81,2,144,233,Others
16861,173.76,2,59,331,Others
16863,502.8,2,30,433,Others
16866,207.73999999999998,3,140,241,At Risk
16869,825.4200000000001,4,22,443,Loyal Customers
16871,2812.34,6,21,455,Loyal Customers
16872,680.02,3,76,243,At Risk
16873,7123.62,6,4,555,Champions
16875,2095.53,5,66,345,Others
16877,853.72,6,11,553,Loyal Customers
16878,13.3,1,83,221,Lost
16880,1519.08,7,30,454,Loyal Customers
16881,432.0,1,66,322,Others
16882,705.12,3,66,343,Others
16883,276.73,2,186,132,Others
16884,429.84000000000003,2,37,332,Others
16885,471.51,3,14,442,Loyal Customers
16887,194.88,1,34,321,Others
16889,1578.6699999999998,3,194,144,At Risk
16891,809.7,5,1,543,Loyal Customers
16892,525.54,5,0,543,Loyal Customers
16893,145.93,1,366,121,Lost
16895,219.14,1,64,321,Others
16897,289.78,2,298,132,Others
16898,508.80999999999995,3,25,443,Loyal Customers
16899,1281.56,6,7,554,Loyal Customers
16900,887.11,3,16,443,Loyal Customers
16902,1706.88,1,115,224,Lost
16903,373.24,1,28,422,Potential Loyalist
16904,3754.27,16,3,555,Champions
16905,3102.43,7,4,555,Champions
16906,579.77,4,81,243,At Risk
16907,981.65,5,28,444,Loyal Customers
16909,379.14,1,71,322,Others
16910,1510.06,8,3,554,Loyal Customers
16912,2575.38,11,28,455,Loyal Customers
16913,113.44,1,289,121,Lost
16914,208.46,1,35,321,Others
16915,621.6800000000001,6,8,553,Loyal Customers
16916,576.26,2,23,433,Others
16917,391.52,1,276,122,Lost
16918,1068.82,6,49,354,Others
16919,2596.45,11,155,255,At Risk
16921,169.79,1,60,321,Others
16923,7247.61,19,11,555,Champions
16924,846.75,3,20,443,Loyal Customers
16926,230.25,1,370,121,Lost
16927,543.05,3,115,243,At Risk
16928,2847.6,17,79,255,At Risk
16929,1295.39,7,3,554,Loyal Customers
16930,380.55,3,25,442,Loyal Customers
16931,4604.22,21,4,555,Champions
16932,161.94,1,52,321,Others
16933,563.23,2,0,533,Others
16934,950.9300000000001,2,54,334,Others
16936,262.68,1,25,422,Potential Loyalist
16938,2736.38,4,8,545,Loyal Customers
16940,3049.88,3,51,345,Others
16942,1920.5900000000001,9,12,554,Loyal Customers
16943,816.73,3,211,143,At Risk
16945,4345.5,19,21,455,Loyal Customers
16947,406.48,1,235,122,Lost
16948,435.02,3,138,242,At Risk
16949,1286.27,6,3,554,Loyal Customers
16950,1178.56,3,56,344,Others
16951,1277.75,3,134,244,At Risk
16952,167.61,2,108,231,Others
16953,20.8,1,29,421,Potential Loyalist
16954,2085.08,9,0,555,Champions
16955,518.67,4,184,143,At Risk
16956,308.74,1,17,422,Potential Loyalist
16957,416.64,2,238,132,Others
16959,117.35000000000001,1,86,221,Lost
16960,507.05,3,38,343,Others
16961,234.17,1,115,221,Lost
16963,110.55000000000001,1,186,121,Lost
16965,201.19,1,226,121,Lost
16966,2154.97,7,7,555,Champions
16967,319.02,1,188,122,Lost
16968,439.43,2,3,532,Others
16969,650.41,3,38,343,Others
16971,357.21,1,37,322,Others
16976,251.51999999999998,1,266,122,Lost
16978,344.33,1,77,222,Lost
16979,1852.0,6,3,554,Loyal Customers
16980,1078.96,2,254,134,Others
16982,384.06,1,60,322,Others
16983,1931.25,7,12,554,Loyal Customers
16984,4481.35,2,87,235,Others
16985,5464.12,10,16,455,Loyal Customers
16986,1873.2,2,29,434,Others
16987,1625.05,7,2,554,Loyal Customers
16988,126.12,1,4,521,Potential Loyalist
16989,1133.25,6,6,554,Loyal Customers
16990,179.0,1,218,121,Lost
16992,1614.31,5,10,544,Loyal Customers
16996,1456.96,6,29,454,Loyal Customers
16997,702.0,3,287,143,At Risk
16998,295.0,4,149,242,At Risk
16999,484.82000000000005,2,22,432,Others
17001,3989.57,11,0,555,Champions
17002,1493.73,3,85,244,At Risk
17004,1412.94,2,45,334,Others
17006,781.78,4,4,543,Loyal Customers
17007,889.9300000000001,6,50,353,Others
17010,195.36,1,17,421,Potential Loyalist
17011,270.9,1,29,422,Potential Loyalist
17014,586.33,3,7,543,Loyal Customers
17015,1842.56,3,28,444,Loyal Customers
17017,8694.26,20,2,555,Champions
17018,920.1,2,40,333,Others
17019,1272.61,4,10,544,Loyal Customers
17022,71.0,1,30,421,Potential Loyalist
17024,95.85,3,44,341,Others
17025,357.77,3,60,342,Others
17026,154.82999999999998,2,184,131,Others
17027,890.29,6,78,253,At Risk
17029,716.0,2,110,233,Others
17030,146.87,1,63,321,Others
17031,380.35,2,11,532,Others
17033,1030.1399999999999,3,85,244,At Risk
17034,745.52,3,15,443,Loyal Customers
17035,433.53,2,245,132,Others
17037,1267.32,1,87,224,Lost
17038,112.4,1,29,421,Potential Loyalist
17040,449.73,1,137,222,Lost
17041,1081.57,3,26,444,Loyal Customers
17042,1044.38,5,2,544,Loyal Customers
17043,1735.18,4,31,444,Loyal Customers
17044,948.48,1,24,424,Potential Loyalist
17045,339.44,3,112,242,At Risk
17046,642.02,1,156,223,Lost
17047,1100.9,3,84,244,At Risk
17048,925.35,3,117,243,At Risk
17049,5659.9800000000005,9,2,555,Champions
17050,3228.84,6,95,255,At Risk
17051,247.14000000000001,1,193,121,Lost
17052,413.75,1,27,422,Potential Loyalist
17053,498.48,1,130,223,Lost
17054,1356.33,5,27,444,Loyal Customers
17058,1179.89,3,81,244,At Risk
17059,3095.04,5,29,445,Loyal Customers
17060,234.24,1,265,121,Lost
17061,5232.2300000000005,11,73,255,At Risk
17062,538.37,4,313,143,At Risk
17063,1461.1399999999999,7,20,454,Loyal Customers
17064,859.3500000000001,3,58,343,Others
17068,4552.14,21,11,555,Champions
17069,2709.7,9,27,455,Loyal Customers
17070,312.14,1,113,222,Lost
17071,2429.03,9,27,455,Loyal Customers
17073,1446.09,4,17,444,Loyal Customers
17075,834.12,4,17,443,Loyal Customers
17076,841.0799999999999,3,35,343,Others
17078,378.2,2,35,332,Others
17079,118.80000000000001,1,77,221,Lost
17080,287.62,2,21,432,Others
17081,290.15999999999997,2,24,432,Others
17082,2003.8500000000001,2,32,434,Others
17083,1405.78,3,108,244,At Risk
17084,2949.75,2,34,335,Others
17085,1566.65,5,122,244,At Risk
17086,2050.08,6,6,554,Loyal Customers
17088,1991.01,4,27,444,Loyal Customers
17090,2043.95,7,3,554,Loyal Customers
17091,3827.76,9,2,555,Champions
17092,1777.78,4,49,344,Others
17094,302.0,1,321,122,Lost
17095,1324.1599999999999,3,22,444,Loyal Customers
17096,1022.13,4,14,444,Loyal Customers
17097,954.42,8,1,554,Loyal Customers
17100,971.74,2,17,434,Others
17101,1621.73,4,9,544,Loyal Customers
17102,25.5,1,261,121,Lost
17105,665.78,2,158,233,Others
17107,10815.43,6,32,455,Loyal Customers
17109,885.04,6,28,453,Loyal Customers
17110,163.29999999999998,1,164,221,Lost
17111,248.61,1,46,321,Others
17114,808.62,8,5,553,Loyal Customers
17115,837.5,3,7,543,Loyal Customers
17117,116.19999999999999,1,287,121,Lost
17118,157.02,1,317,121,Lost
17119,606.91,2,2,533,Others
17120,307.46,1,232,122,Lost
17122,138.32,1,118,221,Lost
17123,345.29999999999995,1,161,222,Lost
17124,298.89,1,184,122,Lost
17125,259.35,1,49,322,Others
17126,1004.75,5,151,244,At Risk
17128,157.09,1,334,121,Lost
17131,2463.17,5,4,545,Loyal Customers
17133,4892.24,7,15,455,Loyal Customers
17134,425.0,2,106,232,Others
17135,1139.73,7,15,454,Loyal Customers
17138,380.5,1,275,122,Lost
17139,10668.47,12,15,455,Loyal Customers
17140,465.32,1,246,122,Lost
17142,579.0,1,238,123,Lost
17144,984.5699999999999,2,0,534,Others
17146,749.78,3,105,243,At Risk
17147,1714.5900000000001,4,22,444,Loyal Customers
17148,124.88,1,51,321,Others
17152,1689.5,3,194,144,At Risk
17153,213.78,1,23,421,Potential Loyalist
17154,329.34,1,74,222,Lost
17155,251.7,2,17,432,Others
17157,319.0,2,7,532,Others
17158,1266.97,3,31,444,Loyal Customers
17159,1538.88,3,21,444,Loyal Customers
17160,3518.03,6,30,455,Loyal Customers
17162,1715.46,10,28,454,Loyal Customers
17163,293.1,2,21,432,Others
17164,2467.35,7,32,455,Loyal Customers
17165,158.68,1,283,121,Lost
17166,206.34,2,38,331,Others
17169,835.78,2,57,333,Others
17171,224.91,1,288,121,Lost
17172,317.76,1,78,222,Lost
17173,3766.6000000000004,8,4,555,Champions
17174,59.9,1,217,121,Lost
17175,1443.69,4,43,344,Others
17176,306.13,1,201,122,Lost
17179,711.79,3,177,243,At Risk
17180,796.03,4,55,343,Others
17181,239.92000000000002,2,56,331,Others
17183,3347.3100000000004,6,7,555,Champions
17186,144.0,2,46,331,Others
17187,203.95,1,226,121,Lost
17188,2474.23,7,10,555,Champions
17189,384.4,2,105,232,Others
17190,444.74,2,58,332,Others
17191,2095.13,7,27,455,Loyal Customers
17193,1699.3,7,35,354,Others
17194,262.62,2,273,132,Others
17197,1013.01,1,29,424,Potential Loyalist
17198,692.22,3,23,443,Loyal Customers
17201,342.63,1,53,322,Others
17203,3563.85,6,35,355,Others
17204,1564.5600000000002,4,174,244,At Risk
17205,384.08,1,53,322,Others
17206,204.24,1,52,321,Others
17211,2317.2200000000003,8,26,455,Loyal Customers
17212,226.85,1,252,121,Lost
17213,2781.23,7,39,355,Others
17214,1069.1200000000001,6,59,354,Others
17217,113.5,1,233,121,Lost
17218,1960.72,10,3,554,Loyal Customers
17219,114.23,1,31,421,Potential Loyalist
17220,3198.25,14,23,455,Loyal Customers
17221,335.13,2,6,532,Others
17222,354.15,1,64,322,Others
17223,426.79,2,309,132,Others
17226,393.49,1,308,122,Lost
17227,939.3199999999999,6,18,453,Loyal Customers
17228,1906.0900000000001,8,15,454,Loyal Customers
17229,318.76,2,95,232,Others
17230,3638.41,8,263,155,At Risk
17231,3174.3199999999997,10,11,555,Champions
17232,421.52,2,2,532,Others
17233,190.88,1,34,321,Others
17234,149.89000000000001,1,182,121,Lost
17235,550.06,2,24,433,Others
17236,916.13,6,12,553,Loyal Customers
17237,314.69,2,10,532,Others
17238,3744.65,17,2,555,Champions
17239,382.5,1,312,122,Lost
17242,1135.04,2,107,234,Others
17243,8676.85,26,0,555,Champions
17244,954.9,1,52,324,Others
17245,171.45,1,204,121,Lost
17247,282.19,1,14,422,Potential Loyalist
17248,318.65,1,119,222,Lost
17250,384.52,2,3,532,Others
17251,283.28000000000003,1,362,122,Lost
17252,353.85999999999996,2,116,232,Others
17253,178.26,1,17,421,Potential Loyalist
17254,272.44,2,4,532,Others
17255,298.40999999999997,2,40,332,Others
17256,240.0,2,106,231,Others
17259,603.37,2,147,233,Others
17262,1253.3600000000001,5,51,344,Others
17263,63.440000000000005,1,207,121,Lost
17265,562.9000000000001,2,138,233,Others
17266,310.64,3,1,542,Loyal Customers
17267,317.62,2,126,232,Others
17268,763.64,4,107,243,At Risk
17272,2148.63,4,41,345,Others
17274,111.97999999999999,1,34,321,Others
17277,1065.35,2,227,134,Others
17278,246.04,1,240,121,Lost
17279,187.82999999999998,1,57,321,Others
17282,1703.41,3,129,244,At Risk
17284,1652.58,6,59,354,Others
17286,153.92,1,21,421,Potential Loyalist
17287,1064.11,7,25,454,Loyal Customers
17288,1419.73,7,8,554,Loyal Customers
17289,944.4100000000001,3,31,444,Loyal Customers
17290,525.24,2,3,533,Others
17291,550.8000000000001,1,307,123,Lost
17293,1875.11,9,7,554,Loyal Customers
17295,556.95,3,28,443,Loyal Customers
17297,131.78,1,16,421,Potential Loyalist
17298,498.42,2,100,233,Others
17299,669.11,4,11,543,Loyal Customers
17301,197.63,1,20,421,Potential Loyalist
17302,1135.63,5,14,444,Loyal Customers
17303,250.04,1,360,121,Lost
17306,8631.31,19,10,555,Champions
17309,82.75,1,94,221,Lost
17311,1384.85,2,77,234,Others
17312,644.3,3,138,243,At Risk
17313,2328.84,1,30,425,Potential Loyalist
17314,2527.92,8,24,455,Loyal Customers
17315,6292.26,38,1,555,Champions
17317,2600.34,3,45,345,Others
17320,1200.62,3,99,244,At Risk
17321,700.86,2,7,533,Others
17323,921.0699999999999,7,14,453,Loyal Customers
17324,990.2299999999999,4,17,444,Loyal Customers
17325,96.8,1,279,121,Lost
17329,523.11,2,13,433,Others
17330,363.9,2,22,432,Others
17331,175.2,1,123,221,Lost
17333,494.25,1,85,223,Lost
17334,307.02,2,301,132,Others
17337,2027.8700000000001,4,150,244,At Risk
17338,6643.93,8,16,455,Loyal Customers
17339,243.36,2,93,231,Others
17340,12353.29,11,29,455,Loyal Customers
17341,781.36,3,156,243,At Risk
17343,193.64,1,354,121,Lost
17344,160.57,1,45,321,Others
17345,537.74,5,14,443,Loyal Customers
17346,2676.56,15,3,555,Champions
17347,228.96,1,85,221,Lost
17348,1159.52,5,14,444,Loyal Customers
17349,110.75,1,178,221,Lost
17350,1286.07,4,7,544,Loyal Customers
17351,587.15,3,35,343,Others
17353,1740.0,2,128,234,Others
17354,1393.06,1,50,324,Others
17356,178.22,1,311,121,Lost
17357,388.14,2,23,432,Others
17358,365.85,2,302,132,Others
17359,127.86,1,10,521,Potential Loyalist
17360,585.79,3,16,443,Loyal Customers
17361,488.2,3,48,342,Others
17362,312.23,2,238,132,Others
17364,4481.18,11,0,555,Champions
17365,4801.56,8,12,555,Champions
17367,168.4,1,237,121,Lost
17368,1912.67,8,22,454,Loyal Customers
17370,446.18,4,72,242,At Risk
17371,423.89,3,16,442,Loyal Customers
17372,1342.68,8,40,354,Others
17373,646.9200000000001,4,39,343,Others
17374,495.77,2,218,133,Others
17375,400.1,3,198,142,At Risk
17376,203.2,2,70,331,Others
17377,4100.92,20,23,455,Loyal Customers
17379,404.66,1,10,522,Potential Loyalist
17381,20275.61,29,8,555,Champions
17382,65.4,1,64,321,Others
17383,199.29,1,3,521,Potential Loyalist
17384,336.4,2,18,432,Others
17385,261.11,1,14,422,Potential Loyalist
17386,2686.42,6,7,555,Champions
17387,784.11,2,19,433,Others
17388,1259.56,4,77,244,At Risk
17389,31833.68,34,0,555,Champions
17391,508.8,2,163,233,Others
17392,457.91,2,306,132,Others
17394,203.86999999999998,1,218,121,Lost
17396,7330.799999999999,8,38,355,Others
17397,696.41,2,21,433,Others
17398,653.38,3,114,243,At Risk
17400,2129.96,5,125,245,At Risk
17402,2633.85,13,4,555,Champions
17403,281.62,1,35,322,Others
17404,31906.82,15,3,555,Champions
17405,1031.41,3,0,544,Loyal Customers
